470,2021081201025695,MEGA,50,58,70,391.2,27384.00
471,2021081204057894,BARUN,43,28,20,692,13840.00
472,2021081204057893,SIGS2,43,46,100,15.76,1576.00
473,2021081204057892,SIGS2,43,32,220,15.75,3465.00
474,2021081203070268,GBBL,43,48,100,651,65100.00
475,2021081204057891,NIL,26,28,20,1446,28920.00
476,2021081201025694,MBL,58,19,100,442.9,44290.00
477,2021081203070267,SADBL,59,17,100,544,54400.00
478,2021081204057907,API,58,48,100,626,62600.00
479,2021081204057906,NIBSF1,29,44,8800,16.5,145200.00
480,2021081204057905,NIBSF1,29,21,200,16.49,3298.00
481,2021081203070282,SFCL,46,57,165,650,107250.00
482,2021081203070281,SFCL,46,3,100,650,65000.00
483,2021081203070280,SFCL,46,38,100,650,65000.00
484,2021081203070279,SFCL,46,21,49,650,31850.00
485,2021081204057904,KKHC,21,6,75,380,28500.00
486,2021081203070278,GBBL,6,48,200,651,130200.00
487,2021081201025713,NBL,45,47,20,502,10040.00
488,2021081203070277,NLICL,44,36,75,1252,93900.00
489,2021081203070276,SINDU,1,47,500,555,277500.00
490,2021081203070275,SINDU,1,34,1000,555,555000.00
491,2021081203070274,SINDU,1,4,325,554,180050.00
492,2021081203070273,NLIC,1,34,25,1967,49175.00
493,2021081203070272,NLIC,1,57,11,1967,21637.00
494,2021081203070271,NLIC,1,11,21,1967,41307.00
495,2021081203070270,NLIC,1,56,25,1967,49175.00
496,2021081204057903,NGPL,3,38,50,1333,66650.00
497,2021081204057902,SHL,3,58,250,296.2,74050.00
498,2021081204057901,SHL,3,5,250,296.2,74050.00
